id,image data,nlp data,num_data,revenue
724,12099337,15208730,189651120,709827462
725,15371658,11006326,77627980,71561644
726,7340387,2668482.2,551456.6,4129250
727,5283624,14180911,131548740,219076518
728,3495732.8,13159636,8084930,16656125
729,21520332,21885164,198490770,500188435
730,15328307,1795049.2,2251119.2,1999955
731,4787718.5,11810026,6296573.5,56666667
732,17464062,3399230.8,1498399.2,11220670
733,15581964,9916518,8131342.5,1954937
734,21212028,27275960,387027900,1023784195
735,7872745.5,17806164,83202320,58662452
736,19007610,10233002,12691301,30000000
737,5155426,4056271.8,1329815.6,1893139
738,8334993,8729499,82324220,37279439
739,19543920,17326984,308022240,158733820
740,10212727,12938540,4096166,2692037
741,14291907,8517406,1442752.2,402539
742,16279643,1582471.6,4266849,4270000
743,23703152,10313571,22120034,39340177
744,15416247,16574002,22435964,78868508
745,10222650,1079335.8,16381751,19777647
746,12583451,4555229,1961444.4,249905
747,6215284.5,5572543.5,7762148.5,11122090
748,15134371,11406770,11821856,34153101
749,11106830,15532537,38510476,84565230
750,9706841,10464989,32141454,50451307
751,9846966,17846876,117433736,113244290
752,3235161.5,465002.62,392206.3,21350
753,6981198.5,13363354,16119734,58853106
754,5555533,2690241.5,17591306,10409377
755,12233056,10496551,1207785,6000000
756,9186905,13050430,3992039,194720
757,16457192,11750329,113479150,163733697
758,2046478.1,327949.44,1818413.2,24134
759,3345382.2,12637066,47867388,29541790
760,16308854,10046014,59522428,24793509
761,3896006.5,5574746.5,16832730,59209
762,10975438,6692564.5,50613744,70000000
763,20826492,16914100,468828540,531865000
764,3812560.2,8534094,2907986.5,8800000
765,19883564,19667818,133971064,133718711
766,8515495,20818634,36571816,24719215
767,13216166,12955313,165177330,121463226
768,12478448,1303285.9,959161.56,2262223
769,14447080,10985973,2217022.2,4192440
770,10770289,12178807,57781810,25035950
771,3656690.2,4462963.5,2179426.5,18130000
772,8588876,6380834.5,2730549.2,5926128
773,9759250,1170447.8,147579.33,48752
774,13095248,8325980,3228189.8,3317662
775,8583616,6101271.5,654957.7,7732325
776,12958404,19768608,211092690,49554002
777,25495668,13530983,263139470,331957105
778,10358457,13860564,109269510,29252978
779,7170399.5,11922039,26868380,55447968
780,11256656,8740310,589724.8,3305592
781,17531220,6217777,3752371.8,1646788
782,11861239,20988510,216616830,332000000
783,7265843,13988830,3824934.2,22697691
784,15086552,14736976,3164094.2,12416686
785,3076611.2,2160589.2,902670.56,764083
786,20443332,12227298,52369200,70067909
787,931745.56,1882337.9,593844.7,253527
788,11458487,1072219.1,1189291.1,2334228
789,25568272,4422807,106672376,95311434
790,26311198,17477972,3851213.5,72266306
791,20005236,27549430,161964420,222300000
792,9102214,19653944,37707270,73180723
793,19243890,18937000,16926236,10959475
794,5542711.5,10482167,132065620,93617009
795,10985559,17128742,37581850,20560255
796,8128112.5,9961855,3854951.5,33579813
797,1579393.4,11422506,522346.2,4631
798,10925361,2883088.2,684307.3,66456
799,18988282,26167508,276584830,177238796
800,16105907,11826561,19749674,58978653
801,12569638,8847316,4653976.5,14016568
802,21861350,1839303.1,1977038.5,453079
803,11857485,19521502,40356976,32056467
804,14384546,25660048,27392208,135680000
805,4865673,12221682,13715647,13551174
806,16469656,17369240,25968572,18492362
807,3959090.2,3678119.2,754846.56,138730
808,11271649,9894659,2039432.6,32846
809,28554706,21300234,159896980,220021259
810,5869427.5,10336274,102640520,363889678
811,16218917,10749594,1021084.44,1400000
812,12167405,18061104,104416344,244386864
813,16680977,14976748,1170739.4,21000000
814,14131753,19252768,93860590,42277365
815,8930066,12118919,57422804,60740827
816,18263728,15847581,51329896,41205099
817,7916134.5,5711860,885531.9,22000000
818,6520676.5,24787084,37005716,233755553
819,5496061,966932.9,2415569,2402459
820,12216839,4923912.5,4407426.5,9221
821,9733896,5944921.5,6009264.5,2600000
822,13489547,11461986,54489110,170128460
823,6654540.5,3925309.8,2710707,1250000
824,12150275,22568308,164545780,103951461
825,18756778,7534326.5,45352456,15992615
826,20761728,14618879,5697864,64076736
827,8183853,13799899,4808646.5,150000000
828,24479610,9968334,57717656,7266209
829,1468505.8,1118010,150878.08,11276
830,11569684,7385363.5,6460967,161000000
831,16482768,2213005.5,6956419,3148182
832,18034752,28787254,644906900,374218673
833,21759622,8586251,19732046,65497208
834,8918805,11672546,50019464,36160375
835,15483080,3559718.2,434138.25,1305887
836,10925426,11678985,4717536,21520719
837,6751400.5,22556498,510598530,378858340
838,8010209.5,10406885,1799346.2,16803753
839,16070533,5856739.5,4421159,9797098
840,9008499,12197450,2751831,2978994
841,4835473,7507889.5,4593920.5,11449638
842,658767.8,1450280.2,481861.25,369975
843,11925326,11265445,10968006,27187375
844,8215314.5,16146353,8377057.5,1012189
845,8859114,16757840,166637360,136766062
846,7875129.5,9836330,44076110,7227038
847,2172882.5,7123763,4857337.5,2642983
848,17567070,4222474.5,2458129.8,18000000
849,15641493,5642899.5,31739032,8500000
850,5428164,12543018,18238452,48027970
851,9833708,14764406,10570196,2042530
852,15140888,3217558.8,2493824.8,152761
853,11231584,9000360,2451200.2,36611610
854,8131543.5,8813235,1101237.4,2411594
855,7126898.5,3654077.5,270580,887029
856,7711963.5,664786.5,3789416.2,10000000
857,29393224,24757060,239128420,383257136
858,13801107,10856496,2558988.2,558000
859,6240829.5,1654366.1,4760199,8038508
860,19589852,13355887,9275599,14782676
861,13635280,11571790,52572630,97542952
862,4752078,1123512.6,242519.84,26488
863,3200666.8,5884182.5,322892.53,2642899
864,2331047.5,478844.06,300766.4,634074
865,18674610,4044524,32144436,9448082
866,9498235,9159846,833301.6,8000000
867,16403401,699079.8,822672.56,135893
868,5470598.5,22202234,165306430,108539911
869,12138707,21461012,33632280,28000000
870,22364658,21870830,4787012.5,6101046
871,4209246,1337014.6,4930232,48720000
872,1239226,9819830,1016625.6,3106835
873,9679219,6728113.5,35968940,10382407
874,16963448,12025126,35085910,146497771
875,7167346,16168114,23362858,50159144
876,9436383,5060343.5,1429636.9,42160849
877,7639341,10094563,67131816,38502340
878,11931120,18691580,9380287,3572443
879,9324951,8190591,9436426,48065672
880,19515872,10736800,2459901.8,1072602
881,17200188,21487026,470182750,1025491110
882,22093760,21141062,99966860,149217355
883,18459780,16856636,80869550,77278331
884,5948988,9459221,6411044.5,18315000
885,3768346,18590674,6793616,49579269
886,3170379.2,345863.12,35204.074,306
887,13006112,6930247.5,43200580,54586584
888,14884066,12541271,23317370,368744044
889,20279844,7275050.5,1553585.5,13102295
890,6639733.5,16438352,4294606,8125592
891,16186903,18413210,33123872,37962774
892,6223104.5,5786743.5,474124.78,386749
893,11961343,10826027,7332552.5,13000000
894,10813974,21200086,50411580,100020092
895,7864324,19312770,3916062,5438927
896,10379894,10840908,55235024,114194847
897,22939658,21443614,27558230,18432000
898,14126438,18809076,7696070,16627188
899,22131086,5340434,14668100,19000000
900,14342403,10058375,18719334,16863583
901,1830927.1,175749.48,45303.547,52164
902,6096839.5,18534494,416355550,786636033
903,14994191,6619854,2854347,14134877
904,11261139,19372300,185720500,202026112
905,12075890,10702690,47602748,92823546
906,31777812,21839262,730504960,1084939099
907,11098986,15241603,32355126,128499205
908,3407693.5,6894126.5,5120371,2541554
909,10888236,6442828,3731561,30668
910,7466367,846815.94,397626.06,2340
911,11278861,3952201,1014281.6,1492523
912,8561271,15307566,12785194,2054941
913,6094793.5,17642738,44953584,50068310
914,6444554,4464485.5,6541174,4600000
915,24563136,16919060,8247108.5,61700000
916,14609910,8785526,10728914,28451622
917,7826177.5,14334980,1870484.1,3662459
918,20663966,4791168.5,3444355,5100000
919,11339174,6918242.5,1629167.9,3832228
920,1435643.1,11811122,3670346,2683519
921,4969524.5,7419108.5,7117316.5,11642254
922,11524078,19164540,36878416,35348597
923,7111944,1769121.6,2802304,191125
924,3448148.8,9435941,1105854.9,850259
925,2378631,2206667.8,1065174.9,75143
926,8324670.5,12365712,81794560,96618699
927,20598092,24237004,357852860,197687603
928,12697302,9878302,2348072.8,641
929,17585312,10338763,27166432,42365581
930,9746670,21691790,46118344,58795814
931,16619378,9665242,4179544,645135
932,19851108,20984360,113263300,159055768
933,25061192,25043878,284019500,174822325
934,21403336,13265817,175860720,171539887
935,6112898.5,14429812,1888580.6,4215859
936,9759436,10910233,7174458.5,14000000
937,8962412,10427102,753777,37884
938,4163051.5,3821499,1194460.6,1938
939,6657111,9137294,3854376.8,2227000
940,16945540,7043352,3054654.5,18948425
941,22575908,25499344,401653060,758539785
942,8046550,11714842,7185445,4635300
943,14429774,21032336,13314455,28023563
944,16300339,13076103,7172223.5,11301649
945,10164282,14294900,13722282,43650785
946,2037608.8,15741843,204472220,278731369
947,437913.2,3064488.5,668418.56,124693
948,12754643,20681264,94925410,300400432
949,10758233,5923055,5406906.5,8475466
950,13513880,13458874,12193016,8251071
951,15694007,12176643,19319128,20080020
952,786263.8,5381033.5,905787.4,1000000
953,2350314.8,2569472.2,28620758,73244881
954,3810266,4642776,1867670.1,1982505
955,9952077,11934390,1567179.6,1832541
956,11647273,1290932.9,309876.6,1301696
957,5640085,10207551,2649825.5,1479042
958,6400856,13116932,188990910,142851197
959,8030616,17133806,18414816,65088797
960,4427646.5,5972182,6576502,83027924
961,13731286,17507566,564855550,933959197
962,5676852,20376466,83271690,141407024
963,477683.2,1281617.8,1683069.5,807535
964,2169725.5,6018101,3078371.5,921548
965,11845656,19221936,37383416,36400360
966,9231829,6563194,4567613,30229977
967,6079114,1791165.9,1783109,15119639
968,21169822,19506252,84201940,163403799
969,22090660,18067104,244105000,274470394
970,4036929.2,7219624.5,2128294.5,10000000
971,2614733.8,15417731,122862800,318000141
972,5281338.5,16913706,31883954,70600000
973,17010852,13126440,22502188,78874843
974,19910820,21941494,49002652,33000000
975,21531708,14005048,20468476,39300000
976,17344048,17868750,114206490,39459427
977,1043189.2,556267.75,2641422.8,12935800
978,18922602,13304920,60909064,66976317
979,3396936.2,2692801.8,310837.6,2189047
980,15525352,17489964,130081780,91188905
981,934024.9,1227843.6,1816461.6,1744858
982,3489520,5789018,1150008.4,12118661
983,12591413,16725676,27570180,61489265
984,8861786,8782897,66767040,46216641
985,470824.34,3677535.8,141722.2,58840
986,2796778,13079468,4162460.2,19738015
987,1559482,13818657,7093789.5,23570541
988,15744926,11793541,88584120,134095253
989,10397556,11627414,9715981,1675706
990,18971536,3333954,1591637.5,13885802
991,517129.25,5080872.5,148444.36,49667
992,5994082,7121422.5,7017895,3202000
993,14374000,23036114,19450578,28744356
994,7031760.5,16280245,6308890.5,65595485
995,22436228,13392172,1447698.1,1530216
996,10864668,12677602,21750878,77000000
997,7000204.5,10949983,118182504,103911669
998,5790083,16350022,128300850,164433867
999,1019088.6,519031.03,4047503.8,17808
1000,5510095,11584521,10530332,13878334
1001,20370140,10114735,4282601.5,42070000
1002,11697569,11375746,16498915,21284514
1003,9445868,2916881.5,5528865.5,1841260
1004,4884613,8087122.5,3108874.8,4235151
1005,11749992,21269678,130409740,151493655
1006,3199659.5,2838916.8,619570.5,30
1007,1405954.5,5608988.5,549941.56,60
1008,12095364,9277025,7163756.5,19472057
1009,11741788,14018465,48701640,56505065
1010,7919381.5,12229808,89263780,140795793
1011,14128934,10699947,6743180.5,41410568
1012,12544517,8512498,109829730,115350426
1013,18903282,12023829,5744634.5,22750363
1014,18947774,3550679.5,2730020.8,957240
1015,615325.1,8217165,2566741,21000000
1016,6283061.5,20600562,80409660,114830111
1017,11294485,7341381.5,21213334,29000000
1018,16986600,13703402,152048720,47042000
1019,20808824,19667746,3694747.8,6272403
1020,13784215,4017268.5,205341.25,87600000
1021,30093802,25760224,158966560,108000000
1022,18328966,10200432,3885715.5,44057737
1023,6963045.5,7035003.5,3717129,19910002
1024,20404042,3375211.5,73131064,20045115
1025,9752458,1172168.8,7222923.5,4187
1026,18589038,13384492,84255400,27635305
1027,9127752,12897691,594785.94,6472990
1028,1327264.1,7623797,1679610.5,1778391
1029,10496555,12722566,71523980,157387195
1030,6533685,9836347,2783425,21107746
1031,14939537,790427.2,1769762.4,11125849
1032,3866383.8,7098598,4446237.5,40266982
1033,8295775.5,10311979,3683910.5,29235353
1034,10430369,2658521,2937370,38901218
1035,9556776,12702244,14509455,30127963
1036,15668409,10965625,2469053.8,364937
1037,6464524,5817578,34563148,35078241
1038,14443417,22069868,247776640,245623848
1039,3415339,5184284,2459063.8,45250
1040,15783092,2166599.8,11656431,5446000
1041,9913538,23499254,93345440,113006880
1042,26600604,22860768,277838820,347451894
1043,7125947.5,8384472.5,669600.6,331000
1044,14742060,5031388.5,5085950.5,38135878
1045,15415216,11773434,19101352,320145693
1046,864637.44,10732762,4453547,1519796
1047,24164314,15358489,2855423.8,76286096
1048,16728613,15224611,40645010,26888376
1049,17290186,15606120,178328050,218340595
1050,14054931,22011712,102104260,29762011
1051,5600211,10426084,2981393,17487531
1052,9360518,8082600.5,30934338,10541523
1053,454696.5,5252501,1920943.6,928391
1054,8188370,7106477.5,11276677,14899417
1055,12689165,10980460,729197.2,525
1056,5029733.5,4443868.5,394656.72,107559
1057,20120970,19890596,113472340,187361754
1058,7251225,8343502.5,10170880,1108462
1059,11303176,21567366,84996296,191185897
1060,10883379,12168687,33535620,43984230
1061,11602382,12758316,3168887.8,8692426
1062,14587546,934474.06,1022835.25,1404
1063,16272259,26407424,419515650,748806957
1064,8701930,6997186,2219372.2,199436
1065,6530290,21479206,225972770,311312624
1066,12885033,10442372,15575258,9584131
1067,6606933.5,18830182,9484350,51079064
1068,2380313,8572330,333866.66,9518342
1069,3098264.5,7166276,1683094,5596708
1070,12234138,8219115.5,1597548.2,6819587
1071,13094871,11502217,6878112,42776760
1072,1258175.9,1872372.4,147777900,7390108
1073,9690374,2623331.2,1144695.4,123820
1074,21398670,4514964.5,1424913.6,10000000
1075,26382996,1028774.8,7615473,1984662
1076,10578757,2095649.8,897866.44,15000
1077,15820279,11567322,12098331,22471595
1078,23553106,12479398,6572614.5,14347000
1079,5940698.5,3184847.8,1447303.1,6860853
1080,20493734,23720044,32077160,80936232
1081,16048610,22314722,94481900,120207127
1082,10269861,9693528,1957807.1,985007
1083,6975492.5,12731463,19208452,52970014
1084,4756726,1262877.9,203624.27,254190
1085,18168498,11569306,21350324,606694
1086,1466781.9,5400610,743137.44,1221366
1087,11234527,10056570,29525450,72778712
1088,2168471,9193705,2099035.5,4367497
1089,2141506,6852275.5,3216611.2,28641776
1090,18353352,15964044,92394460,36869414
1091,7091960.5,10781076,1418420.9,1189612
1092,15748815,4452215,747293.25,3082901
1093,10667804,16040412,455901540,245066411
1094,9774183,16712361,186338270,194168700
1095,15504605,24295532,162089420,352194034
1096,8497236,14069114,3285274.5,26330482
1097,9351840,9585788,10162740,80000000
1098,12200268,15216150,58325104,112343513
1099,10676601,14355556,4557325,40590000
1100,1292416.6,2907552.8,1632245.6,3370574
